antecedent,consequent,confidence,supAntecedent
spotify:track:3eaZlarqKQ4oAceRwJHfF5,spotify:track:2IGr3q6ljcpLvHDFLtI0yW,0.6,10
spotify:track:3eaZlarqKQ4oAceRwJHfF5,spotify:track:20dP2DaMHIAmwWAbp7peSr,0.6,10
spotify:track:3eR23VReFzcdmS7TYCrhCe,spotify:track:0dA2Mk56wEzDgegdC6R17g,0.5769230769230769,26
spotify:track:3duP6mBVDsHM8ioN7o7dAK,spotify:track:39FwE8edwuyiaa4PrGBkP7,0.5454545454545454,11
spotify:track:3dP0pLbg9OfVwssDjp9aT0,spotify:track:4cxvludVmQxryrnx1m9FqL,0.8571428571428571,7
spotify:track:3dP0pLbg9OfVwssDjp9aT0,spotify:track:7m9XR7FquXLP1FewdAcNS9,0.7142857142857143,7
spotify:track:3dP0pLbg9OfVwssDjp9aT0,spotify:track:7EsSVPxaYoAZjQwhspJBs2,0.7142857142857143,7
spotify:track:3dP0pLbg9OfVwssDjp9aT0,spotify:track:4TTV7EcfroSLWzXRY6gLv6,0.7142857142857143,7
spotify:track:3dP0pLbg9OfVwssDjp9aT0,spotify:track:71X7bPDljJHrmEGYCe7kQ8,0.7142857142857143,7
spotify:track:3dFwpxh2yH7C7p9BGEKLVB,spotify:track:1lzr43nnXAijIGYnCT8M8H,0.6363636363636364,11
spotify:track:3dFwpxh2yH7C7p9BGEKLVB,spotify:track:5XJJdNPkwmbUwE79gv0NxK,0.5454545454545454,11
spotify:track:3dFwpxh2yH7C7p9BGEKLVB,spotify:track:7uKcScNXuO3MWw6LowBjW1,0.5454545454545454,11
spotify:track:3dFwpxh2yH7C7p9BGEKLVB,spotify:track:5dNfHmqgr128gMY2tc5CeJ,0.5454545454545454,11
spotify:track:3d9DChrdc6BOeFsbrZ3Is0,spotify:track:48UPSzbZjgc449aqz8bxox,0.6,30
spotify:track:3cqZH3cqvfbV8wVbvHyPbG,spotify:track:6fwdbPMwP1zVStm8FybmkO,1.0,6
spotify:track:3cqZH3cqvfbV8wVbvHyPbG,spotify:track:4gmmRb6bZJffOOiww1JGTO,0.8333333333333334,6
spotify:track:3cqZH3cqvfbV8wVbvHyPbG,spotify:track:20dP2DaMHIAmwWAbp7peSr,0.8333333333333334,6
spotify:track:3cjF2OFRmip8spwZYQRKxP,spotify:track:11KJSRSgaDxqydKYiD2Jew,0.5294117647058824,17
spotify:track:3cjF2OFRmip8spwZYQRKxP,spotify:track:1xznGGDReH1oQq0xzbwXa3,0.5294117647058824,17
spotify:track:3cjF2OFRmip8spwZYQRKxP,spotify:track:3NxAG2ni1lLa8RKL6a0INc,0.5294117647058824,17
spotify:track:3cXMt1SIh2nPfdAwgS24je,spotify:track:3cE5ltZFHmBpiS77itKaOM,0.8333333333333334,6
spotify:track:3cXMt1SIh2nPfdAwgS24je,spotify:track:2SZYBG86b5hTFssCSusaII,0.8333333333333334,6
spotify:track:3cXMt1SIh2nPfdAwgS24je,spotify:track:5pgmgHNxiq9w9XuthMKzJS,0.8333333333333334,6
spotify:track:3cU2wBxuV6nFiuf6PJZNlC,spotify:track:6gj08XDlv9Duc2fPOxUmVD,0.5555555555555556,9
spotify:track:3cSuhzV7wKX5diQ8hos78P,spotify:track:2KpCpk6HjXXLb7nnXoXA5O,0.8333333333333334,6
spotify:track:3cSuhzV7wKX5diQ8hos78P,spotify:track:5XJJdNPkwmbUwE79gv0NxK,0.8333333333333334,6
spotify:track:3cE5ltZFHmBpiS77itKaOM,spotify:track:57I7CUbXo4XlWuTVB8pXW6,0.5294117647058824,17
spotify:track:3cE5ltZFHmBpiS77itKaOM,spotify:track:5pgmgHNxiq9w9XuthMKzJS,0.5294117647058824,17
spotify:track:3cCxoOgfi6hgt8MNteuiiD,spotify:track:5hTpBe8h35rJ67eAWHQsJx,0.6875,16
spotify:track:3bN4tg6rnNPy9GCkGhym4T,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,0.5555555555555556,9
spotify:track:3bN4tg6rnNPy9GCkGhym4T,spotify:track:5CQ30WqJwcep0pYcV4AMNc,0.5555555555555556,9
spotify:track:3bMNprrp2JDKZsGbiXpsJl,spotify:track:5KY7zgFeH2GWoL1zP9mME6,0.5384615384615384,13
spotify:track:3bE5slaVEfaDreqARl6k4M,spotify:track:48UPSzbZjgc449aqz8bxox,0.625,8
spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ,spotify:track:0i5el041vd6nxrGEU8QRxy,0.5555555555555556,27
spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ,spotify:track:0yD66650JxhqKbW76C2qCo,0.5185185185185185,27
spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ,spotify:track:03fT3OHB9KyMtGMt2zwqCT,0.5185185185185185,27
spotify:track:3b7CDTKB0SRTmQ6ytYi5vZ,spotify:track:2TR7A4ulH9R1PNwMyd8o8U,0.5185185185185185,27
spotify:track:3axkNosdVQLZiq1HakuGhc,spotify:track:1z6WtY7X4HQJvzxC4UgkSf,0.6666666666666666,9
spotify:track:3aJkV6DUTSCqOwVwaBDG9B,spotify:track:1xznGGDReH1oQq0xzbwXa3,0.6111111111111112,18
spotify:track:3aJ66zarLOVW4o2nPDxg0g,spotify:track:1gGsNNUfvVMOv4llVMg8Vg,1.0,8
spotify:track:3aJ66zarLOVW4o2nPDxg0g,spotify:track:2ANLarE8yHVsLWW21nj79M,0.875,8
spotify:track:3aJ66zarLOVW4o2nPDxg0g,spotify:track:1MNdfH2KC5LdEde3JPJ513,0.625,8
spotify:track:3aIhJDHxr1kgTSnutJxPTH,spotify:track:46lFttIf5hnUZMGvjK0Wxo,0.5882352941176471,17
spotify:track:3aIhJDHxr1kgTSnutJxPTH,spotify:track:6M6Tk58pQvABy6ru66dY3d,0.5294117647058824,17
spotify:track:3a8tAZFJxlmBwOtrf5L1oC,spotify:track:5nN8BwAQDJDguq7Dpd3JQQ,0.6666666666666666,12
spotify:track:3a8tAZFJxlmBwOtrf5L1oC,spotify:track:79XrkTOfV1AqySNjVlygpW,0.6666666666666666,12
spotify:track:3a8tAZFJxlmBwOtrf5L1oC,spotify:track:5InOp6q2vvx0fShv3bzFLZ,0.6666666666666666,12
spotify:track:3a8tAZFJxlmBwOtrf5L1oC,spotify:track:4kdfjhj9xNkYU0R8xlDy8k,0.5833333333333334,12
spotify:track:3a1lNhkSLSkpJE4MSHpDu9,spotify:track:7KXjTSCq5nL1LoYtL7XAwS,0.5348837209302325,86
spotify:track:3a1lNhkSLSkpJE4MSHpDu9,spotify:track:7GX5flRQZVHRAGd6B4TmDO,0.5232558139534884,86
spotify:track:3ZffCQKLFLUvYM59XKLbVm,spotify:track:4bPQs0PHn4xbipzdPfn6du,0.5882352941176471,17
spotify:track:3ZffCQKLFLUvYM59XKLbVm,spotify:track:64yrDBpcdwEdNY9loyEGbX,0.5294117647058824,17
spotify:track:3ZLyt2ndLFBh148XRYjYYZ,spotify:track:0v9Wz8o0BT8DU38R4ddjeH,0.56,25
spotify:track:3ZAMtgYJFoHwJjFkhkXqKr,spotify:track:03tqyYWC9Um2ZqU0ZN849H,0.5882352941176471,17
spotify:track:3Z9PJ6xiEGmcqo2hESEB5n,spotify:track:5qqabIl2vWzo9ApSC317sa,0.6666666666666666,15
spotify:track:3Z4iF2sFcW63WclmUYd7IE,spotify:track:1wHZx0LgzFHyeIZkUydNXq,0.625,8
spotify:track:3Z4iF2sFcW63WclmUYd7IE,spotify:track:5hTpBe8h35rJ67eAWHQsJx,0.625,8
spotify:track:3Z4iF2sFcW63WclmUYd7IE,spotify:track:7EiZI6JVHllARrX9PUvAdX,0.625,8
spotify:track:3Z3D2hnbZnveVhTuOifJyt,spotify:track:03fT3OHB9KyMtGMt2zwqCT,0.7777777777777778,9
spotify:track:3Z3D2hnbZnveVhTuOifJyt,spotify:track:4f3ocvNFdJMmGP04kskM2J,0.6666666666666666,9
spotify:track:3Ytr1SUCUi6J3L9dRFx5iH,spotify:track:3B54sVLJ402zGa6Xm4YGNe,0.625,16
spotify:track:3Ytr1SUCUi6J3L9dRFx5iH,spotify:track:1OAh8uOEOvTDqkKFsKksCi,0.5625,16
spotify:track:3YRS17WhqZPvIkj7MlkqIW,spotify:track:3xdjjKMcMOFgo1eQrfbogM,0.8571428571428571,7
spotify:track:3YBZIN3rekqsKxbJc9FZko,spotify:track:7o2CTH4ctstm8TNelqjb51,0.6071428571428571,28
spotify:track:3YBZIN3rekqsKxbJc9FZko,spotify:track:0bVtevEgtDIeRjCJbK3Lmv,0.5357142857142857,28
spotify:track:3YBYCxerAPKmi7mxxspJ21,spotify:track:5b9iBVhfYxDF4JJcHrNIx5,0.5333333333333333,15
spotify:track:3Y50039OrE23aLLh8tHHYZ,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,0.7142857142857143,7
spotify:track:3Y50039OrE23aLLh8tHHYZ,spotify:track:2eAZfqOm4EnOF9VvN50Tyc,0.7142857142857143,7
spotify:track:3Y50039OrE23aLLh8tHHYZ,spotify:track:7wGoVu4Dady5GV0Sv4UIsx,0.7142857142857143,7
spotify:track:3Y50039OrE23aLLh8tHHYZ,spotify:track:7GX5flRQZVHRAGd6B4TmDO,0.7142857142857143,7
spotify:track:3Xr6kOC4De4Lk41lF9nzTy,spotify:track:36TzEEPez0tk4rjYDjJl49,1.0,5
spotify:track:3Xr6kOC4De4Lk41lF9nzTy,spotify:track:32OWobmyAz8J2qA8iWekyS,1.0,5
spotify:track:3Xr6kOC4De4Lk41lF9nzTy,spotify:track:7G0x6r9xKrfN5j8Qhp7iGa,1.0,5
spotify:track:3Xr6kOC4De4Lk41lF9nzTy,spotify:track:0Pd4lsvSDPkcNCxbcz0UeV,1.0,5
spotify:track:3Xr6kOC4De4Lk41lF9nzTy,spotify:track:6Zztw1ERHqXAngHE8PfO6N,1.0,5
spotify:track:3XpriBFRWfjCGz3VeIx1zT,spotify:track:4auZhbHhgbiSMeh0kiHCRk,0.7142857142857143,7
spotify:track:3XKbdb9GB6u3hsnUklQTav,spotify:track:6jsvHrnb4TFp9X4Samx3jD,0.5384615384615384,13
spotify:track:3XKbdb9GB6u3hsnUklQTav,spotify:track:79Fdz2IcUMGzdcLWUvtELs,0.5384615384615384,13
spotify:track:3XHdk0KVdgO2sRH5dqibFB,spotify:track:0VRh0HgB1RsgqjH7YswsJK,0.6666666666666666,9
spotify:track:3XHdk0KVdgO2sRH5dqibFB,spotify:track:5q4uMmYpzS0zduoBoSPKsU,0.5555555555555556,9
spotify:track:3WkcMGvPPcTquk9i9ZpTgG,spotify:track:7BY005dacJkbO6EPiOh2wb,0.7142857142857143,7
spotify:track:3WkcMGvPPcTquk9i9ZpTgG,spotify:track:5MxNLUsfh7uzROypsoO5qe,0.7142857142857143,7
spotify:track:3WkcMGvPPcTquk9i9ZpTgG,spotify:track:7o2CTH4ctstm8TNelqjb51,0.7142857142857143,7
spotify:track:3WkcMGvPPcTquk9i9ZpTgG,spotify:track:7gXdAqJLCa5aYUeLVxosOz,0.7142857142857143,7
spotify:track:3Vby4nGmtbDo7HDJamOWkT,spotify:track:3yrSvpt2l1xhsV9Em88Pul,0.5555555555555556,9
spotify:track:3Vby4nGmtbDo7HDJamOWkT,spotify:track:07GvNcU1WdyZJq3XxP0kZa,0.5555555555555556,9
spotify:track:3Vby4nGmtbDo7HDJamOWkT,spotify:track:4c4jJJoaiY21t2TyRZgdWS,0.5555555555555556,9
spotify:track:3VHDIvoYPrOkUQmirAn5vr,spotify:track:08hlFtp8y9S6YZmjBNvQ1I,1.0,5
spotify:track:3VHDIvoYPrOkUQmirAn5vr,spotify:track:3BvdyscylBbOhf0TL2S0yH,1.0,5
spotify:track:3VCWhe7AtBrkhour9t6dq6,spotify:track:0i5el041vd6nxrGEU8QRxy,0.7142857142857143,7
spotify:track:3VA4sjTMSTTF02hFGmlpJh,spotify:track:6SpLc7EXZIPpy0sVko0aoU,0.8571428571428571,7
spotify:track:3Uvx1TO0Kg5HgGPk58lHXv,spotify:track:42et6fnHCw1HIPSrdPprMl,0.8,10
spotify:track:3Tu7uWBecS6GsLsL8UONKn,spotify:track:2bJvI42r8EF3wxjOuDav4r,0.5555555555555556,9
spotify:track:3Tu7uWBecS6GsLsL8UONKn,spotify:track:3cHyrEgdyYRjgJKSOiOtcS,0.5555555555555556,9
spotify:track:3TcL0dyCMyr0kyTTc4NLgI,spotify:track:07HPV6hzecJmMJwsIX8YVU,0.7,10
spotify:track:3TcL0dyCMyr0kyTTc4NLgI,spotify:track:1TfAhjzRBWzYZ8IdUV3igl,0.6,10
spotify:track:3TcL0dyCMyr0kyTTc4NLgI,spotify:track:11dxtPJKR4E0wlSr0A0t47,0.6,10
spotify:track:3TcL0dyCMyr0kyTTc4NLgI,spotify:track:3AWSwChgStOColFkXbwRnP,0.6,10
spotify:track:3TW48DvQ7ChwY1Yy1tkMaP,spotify:track:5qqabIl2vWzo9ApSC317sa,0.8333333333333334,6
spotify:track:3TO7bbrUKrOSPGRTB5MeCz,spotify:track:5HNCy40Ni5BZJFw1TKzRsC,0.7142857142857143,7
spotify:track:3TO7bbrUKrOSPGRTB5MeCz,spotify:track:4gMgiXfqyzZLMhsksGmbQV,0.7142857142857143,7
spotify:track:3T7dNA7O8c3Axj5WyDNcH3,spotify:track:0bYg9bo50gSsH3LtXe2SQn,0.6363636363636364,11
spotify:track:3T7dNA7O8c3Axj5WyDNcH3,spotify:track:32OWobmyAz8J2qA8iWekyS,0.6363636363636364,11
spotify:track:3T7dNA7O8c3Axj5WyDNcH3,spotify:track:4IdXngKo4g5exqZ0fQTecu,0.5454545454545454,11
spotify:track:3SuzCeGoNOWmbWOoDMou0B,spotify:track:4IowQDUOzUvNtp72HMDcKO,0.6,10
spotify:track:3SuzCeGoNOWmbWOoDMou0B,spotify:track:2KpCpk6HjXXLb7nnXoXA5O,0.6,10
spotify:track:3SdingSsFcZDZAyvcJbgAw,spotify:track:3H7sv3Krffn15BufUuXzf3,1.0,5
spotify:track:3SMxd9vNy41n9Xk4UFw36S,spotify:track:6jyXQ8HGI7ikECGA0670uo,1.0,5
spotify:track:3SMxd9vNy41n9Xk4UFw36S,spotify:track:3AWSwChgStOColFkXbwRnP,1.0,5
spotify:track:3SMxd9vNy41n9Xk4UFw36S,spotify:track:5SWfocxhAkjf3eg4lrv8vZ,1.0,5
spotify:track:3SMxd9vNy41n9Xk4UFw36S,spotify:track:5xmaFH9oMYg8SMMTndypEh,1.0,5
spotify:track:3SMxd9vNy41n9Xk4UFw36S,spotify:track:3Gf3Jsm0k6IPUkogQfKi7S,1.0,5
spotify:track:3SMxd9vNy41n9Xk4UFw36S,spotify:track:1uHt85NYsb2JJ05FkAK6as,1.0,5
spotify:track:3SMxd9vNy41n9Xk4UFw36S,spotify:track:3RuXekS5criwismaaj87iF,1.0,5
spotify:track:3SMxd9vNy41n9Xk4UFw36S,spotify:track:4EnwhEyuVrC1CgvSur5YL4,1.0,5
spotify:track:3SMxd9vNy41n9Xk4UFw36S,spotify:track:6TRp2628QKH3kY6KrCnjqp,1.0,5
spotify:track:3SMxd9vNy41n9Xk4UFw36S,spotify:track:0IzIW2MSFdllQ7zFLbv1uS,1.0,5
spotify:track:3SMxd9vNy41n9Xk4UFw36S,spotify:track:1QkBx7D64jHSalJEQLanwT,1.0,5
spotify:track:3SGWp9fJCzgK0WcpcKSQdy,spotify:track:3eR23VReFzcdmS7TYCrhCe,0.5555555555555556,9
spotify:track:3SGWp9fJCzgK0WcpcKSQdy,spotify:track:0dA2Mk56wEzDgegdC6R17g,0.5555555555555556,9
spotify:track:3RuXekS5criwismaaj87iF,spotify:track:4k9EAtZdZrzPlBUsFncXCZ,1.0,7
spotify:track:3RuXekS5criwismaaj87iF,spotify:track:2XQ1tVtmHNKBOxaCbjYxdn,0.8571428571428571,7
spotify:track:3RuXekS5criwismaaj87iF,spotify:track:3AWSwChgStOColFkXbwRnP,0.8571428571428571,7
spotify:track:3RuXekS5criwismaaj87iF,spotify:track:5SWfocxhAkjf3eg4lrv8vZ,0.8571428571428571,7
spotify:track:3RuXekS5criwismaaj87iF,spotify:track:5xmaFH9oMYg8SMMTndypEh,0.8571428571428571,7
spotify:track:3RuXekS5criwismaaj87iF,spotify:track:3Gf3Jsm0k6IPUkogQfKi7S,0.8571428571428571,7
spotify:track:3RuXekS5criwismaaj87iF,spotify:track:6TRp2628QKH3kY6KrCnjqp,0.8571428571428571,7
spotify:track:3RuXekS5criwismaaj87iF,spotify:track:3SMxd9vNy41n9Xk4UFw36S,0.7142857142857143,7
spotify:track:3RJclnBV8g9mvHPtSzPf7c,spotify:track:6rbhWExtuchhpLC5fHnB8n,0.625,8
spotify:track:3Qu5bTS5AvgS0TpeGhQyfc,spotify:track:4jtyUzZm9WLc2AdaJ1dso7,0.6666666666666666,12
spotify:track:3Qu5bTS5AvgS0TpeGhQyfc,spotify:track:12d5QFwzh60IIHlsSnAvps,0.5833333333333334,12
spotify:track:3QiAAp20rPC3dcAtKtMaqQ,spotify:track:2FRnf9qhLbvw8fu4IBXx78,0.75,8
spotify:track:3QiAAp20rPC3dcAtKtMaqQ,spotify:track:0bYg9bo50gSsH3LtXe2SQn,0.625,8
spotify:track:3Qe097eJNp9MfpT2PieEw0,spotify:track:03fT3OHB9KyMtGMt2zwqCT,0.5555555555555556,9
spotify:track:3Qe097eJNp9MfpT2PieEw0,spotify:track:0i5el041vd6nxrGEU8QRxy,0.5555555555555556,9
spotify:track:3QV7NYkrmV0Q0IHdFJw9hO,spotify:track:2SZYBG86b5hTFssCSusaII,0.7,10
spotify:track:3QV7NYkrmV0Q0IHdFJw9hO,spotify:track:3cE5ltZFHmBpiS77itKaOM,0.6,10
spotify:track:3QV7NYkrmV0Q0IHdFJw9hO,spotify:track:6iy4PoAuZBMvtrlDX4VxC7,0.6,10
spotify:track:3QV7NYkrmV0Q0IHdFJw9hO,spotify:track:2HmMklpgK8vGCpJmPpz1yG,0.6,10
spotify:track:3QEkTxcsLUPfE33cRZ4y2K,spotify:track:6SMHgPgNkhe9lneNTbgtel,0.5555555555555556,9
spotify:track:3Q9t1A12iUemHTAWnH7PjD,spotify:track:0KMzyApR43L4JH9ZMHS1Km,0.75,8
spotify:track:3Q0Ngf7Llu1KIteVHRfiXw,spotify:track:1TfAhjzRBWzYZ8IdUV3igl,0.5833333333333334,12
spotify:track:3Q0Ngf7Llu1KIteVHRfiXw,spotify:track:3AWSwChgStOColFkXbwRnP,0.5833333333333334,12
spotify:track:3Q0Ngf7Llu1KIteVHRfiXw,spotify:track:1ZP0sKDoVM1NCFB65Esfm6,0.5833333333333334,12
spotify:track:3Q0Ngf7Llu1KIteVHRfiXw,spotify:track:5c1sfI6wIQEsSUw0xrkFdl,0.5833333333333334,12
spotify:track:3Q0Ngf7Llu1KIteVHRfiXw,spotify:track:7yMnml7zdYl5LlDFZPm5Hd,0.5833333333333334,12
spotify:track:3Q0Ngf7Llu1KIteVHRfiXw,spotify:track:3KtzpxgZZzTPgNfkObCndB,0.5833333333333334,12
spotify:track:3PIDciSFdrQxSQSihim3hN,spotify:track:3B7FO3kJ5kv3mX7yiaB7sT,1.0,5
spotify:track:3PHAN9g1qziYB16D7Vs91A,spotify:track:6O6M7pJLABmfBRoGZMu76Y,0.7272727272727273,11
spotify:track:3PEgB3fkiojxms35ntsTgs,spotify:track:1wjzFQodRWrPcQ0AnYnvQ9,0.5384615384615384,13
spotify:track:3PEgB3fkiojxms35ntsTgs,spotify:track:1OAh8uOEOvTDqkKFsKksCi,0.5384615384615384,13
spotify:track:3PEgB3fkiojxms35ntsTgs,spotify:track:6EpRaXYhGOB3fj4V2uDkMJ,0.5384615384615384,13
spotify:track:3OZVqx1YsqDDkxQ6TnmHtn,spotify:track:1dgWTMoHwTUnQhOQ8SR5fV,0.8888888888888888,9
spotify:track:3OZVqx1YsqDDkxQ6TnmHtn,spotify:track:2Fk0WwAqTBesLtKg97nojy,0.6666666666666666,9
spotify:track:3OZVqx1YsqDDkxQ6TnmHtn,spotify:track:2TR7A4ulH9R1PNwMyd8o8U,0.6666666666666666,9
spotify:track:3NLrRZoMF0Lx6zTlYqeIo4,spotify:track:6ZOBP3NvffbU4SZcrnt1k6,0.75,12
spotify:track:3NJG6vMH1ZsectZkocMEm0,spotify:track:5uDASfU19gDxSjW8cnCaBp,0.5789473684210527,19
spotify:track:3NJG6vMH1ZsectZkocMEm0,spotify:track:2ANLarE8yHVsLWW21nj79M,0.5789473684210527,19
spotify:track:3NJG6vMH1ZsectZkocMEm0,spotify:track:7yyRTcZmCiyzzJlNzGC9Ol,0.5789473684210527,19
spotify:track:3N5oiETJEStSB71TjTFkWV,spotify:track:0uFvvXbmGIXlf5ZgtHyYpf,0.5555555555555556,9
spotify:track:3N5oiETJEStSB71TjTFkWV,spotify:track:3Eq7yD58dIXqOgw1j7NFhY,0.5555555555555556,9
spotify:track:3N5oiETJEStSB71TjTFkWV,spotify:track:0srwKuJPH8yBzzFUJMBQM2,0.5555555555555556,9
spotify:track:3N5oiETJEStSB71TjTFkWV,spotify:track:7tGlzXJv6GD5e5qlu5YmDg,0.5555555555555556,9
spotify:track:3N5oiETJEStSB71TjTFkWV,spotify:track:5qkWTBmDmZjogwIvbKtJQv,0.5555555555555556,9
spotify:track:3MykNWa65IP2VN1Qa6B9yK,spotify:track:03fT3OHB9KyMtGMt2zwqCT,0.8888888888888888,9
spotify:track:3MykNWa65IP2VN1Qa6B9yK,spotify:track:05ZACkzW8YbRq3eFgIfSNB,0.8888888888888888,9
spotify:track:3MrRksHupTVEQ7YbA0FsZK,spotify:track:4bHsxqR3GMrXTxEPLuK5ue,0.6923076923076923,13
spotify:track:3MrRksHupTVEQ7YbA0FsZK,spotify:track:2HHtWyy5CgaQbC7XSoOb0e,0.5384615384615384,13
spotify:track:3MnbXlC1N7GdS9M8HzA6no,spotify:track:3nAq2hCr1oWsIU54tS98pL,0.75,8
spotify:track:3MdYFBIzPf7lSJnI8wi3Ka,spotify:track:1ivHxaGL5ld9VS1zsYc4YN,0.5454545454545454,11
spotify:track:3MdYFBIzPf7lSJnI8wi3Ka,spotify:track:13HVjjWUZFaWilh2QUJKsP,0.5454545454545454,11
spotify:track:3MODES4TNtygekLl146Dxd,spotify:track:0hCB0YR03f6AmQaHbwWDe8,1.0,8
spotify:track:3MODES4TNtygekLl146Dxd,spotify:track:0QwZfbw26QeUoIy82Z2jYp,0.875,8
spotify:track:3MODES4TNtygekLl146Dxd,spotify:track:5CQ30WqJwcep0pYcV4AMNc,0.875,8
spotify:track:3MFV4DgrAOXz6KURPQxRj9,spotify:track:0yD66650JxhqKbW76C2qCo,0.875,8
spotify:track:3MFV4DgrAOXz6KURPQxRj9,spotify:track:0p1HtkrNYxv0iDfEKwXSTp,0.75,8
spotify:track:3MFV4DgrAOXz6KURPQxRj9,spotify:track:03fT3OHB9KyMtGMt2zwqCT,0.75,8
spotify:track:3MFV4DgrAOXz6KURPQxRj9,spotify:track:6eYYm2xwrvdav2yakF3cqg,0.75,8
spotify:track:3MFV4DgrAOXz6KURPQxRj9,spotify:track:0cV4xwUA4ue2deqq4CZFko,0.75,8
spotify:track:3MAgQuClHcAV8E9CbeBS6f,spotify:track:7DfFc7a6Rwfi3YQMRbDMau,0.6363636363636364,11
spotify:track:3M31S6f0z8S3nkFh3eS06W,spotify:track:1qxINnTuff87Pj1lvKbGxy,0.875,8
spotify:track:3M31S6f0z8S3nkFh3eS06W,spotify:track:0Utg7sirTPqrs6Cx0FbriQ,0.75,8
spotify:track:3M31S6f0z8S3nkFh3eS06W,spotify:track:6enPOmd3vSFpI4jjms8kXN,0.75,8
spotify:track:3M31S6f0z8S3nkFh3eS06W,spotify:track:2yWtLaPCOUDyi7f1lOXCn5,0.75,8
spotify:track:3M31S6f0z8S3nkFh3eS06W,spotify:track:4PJXT82AZtlDW4Q71b43oz,0.75,8
spotify:track:3LpnzPxkMI6XS4JCbhNeek,spotify:track:5vVmnv4EN3X2VBa5Fo3UFM,0.8333333333333334,6
spotify:track:3LpnzPxkMI6XS4JCbhNeek,spotify:track:0cuq829zRNq4AEdmDJA4aw,0.8333333333333334,6
spotify:track:3LbvNFkqDTrE1liGMmZBDL,spotify:track:05ZACkzW8YbRq3eFgIfSNB,0.875,8
spotify:track:3LbvNFkqDTrE1liGMmZBDL,spotify:track:4wFUdSCer8bdQsrp1M90sa,0.75,8
spotify:track:3LbvNFkqDTrE1liGMmZBDL,spotify:track:2Fk0WwAqTBesLtKg97nojy,0.75,8
spotify:track:3LbvNFkqDTrE1liGMmZBDL,spotify:track:2rO28hRLDbsenVjeWvwqQz,0.625,8
spotify:track:3LTMnFa0hhwisyq6ILahyj,spotify:track:2udGjDmpK1dH9VGyw7nrei,0.75,8
spotify:track:3LTMnFa0hhwisyq6ILahyj,spotify:track:1QEEqeFIZktqIpPI4jSVSF,0.625,8
spotify:track:3LTMnFa0hhwisyq6ILahyj,spotify:track:1dv3ePjze9tPq2pk8eWJdR,0.625,8
spotify:track:3LTMnFa0hhwisyq6ILahyj,spotify:track:5CQ30WqJwcep0pYcV4AMNc,0.625,8
spotify:track:3LTMnFa0hhwisyq6ILahyj,spotify:track:2KmEgiY8fQs0G6WNxtzQKr,0.625,8
spotify:track:3LTMnFa0hhwisyq6ILahyj,spotify:track:0QXaOq4DrPkX7cJsXhERrE,0.625,8
spotify:track:3L7RtEcu1Hw3OXrpnthngx,spotify:track:1AhDOtG9vPSOmsWgNW0BEY,0.8333333333333334,6
spotify:track:3KtzpxgZZzTPgNfkObCndB,spotify:track:3AWSwChgStOColFkXbwRnP,1.0,10
spotify:track:3KtzpxgZZzTPgNfkObCndB,spotify:track:3Gf3Jsm0k6IPUkogQfKi7S,0.9,10
spotify:track:3KtzpxgZZzTPgNfkObCndB,spotify:track:5xmaFH9oMYg8SMMTndypEh,0.8,10
spotify:track:3KtzpxgZZzTPgNfkObCndB,spotify:track:3Q0Ngf7Llu1KIteVHRfiXw,0.7,10
spotify:track:3KtzpxgZZzTPgNfkObCndB,spotify:track:6xguT5OygfmfFx2fyoTHQr,0.7,10
spotify:track:3KtzpxgZZzTPgNfkObCndB,spotify:track:1QkBx7D64jHSalJEQLanwT,0.6,10
spotify:track:3KtzpxgZZzTPgNfkObCndB,spotify:track:5SWfocxhAkjf3eg4lrv8vZ,0.6,10
spotify:track:3KtzpxgZZzTPgNfkObCndB,spotify:track:6TRp2628QKH3kY6KrCnjqp,0.6,10
spotify:track:3KtzpxgZZzTPgNfkObCndB,spotify:track:6jyXQ8HGI7ikECGA0670uo,0.6,10
spotify:track:3KiEydhjn7yf58h9jBD5Sa,spotify:track:7yyRTcZmCiyzzJlNzGC9Ol,0.6,10
spotify:track:3KiEydhjn7yf58h9jBD5Sa,spotify:track:3nAq2hCr1oWsIU54tS98pL,0.6,10
spotify:track:3KiEydhjn7yf58h9jBD5Sa,spotify:track:24BSTATmWEmrPOgEM17bfN,0.6,10
spotify:track:3KhF2YiNpJvGpfiCW45R6D,spotify:track:4CJVkjo5WpmUAKp3R44LNb,0.6363636363636364,11
spotify:track:3KhF2YiNpJvGpfiCW45R6D,spotify:track:24NwBd5vZ2CK8VOQVnqdxr,0.5454545454545454,11
spotify:track:3KhF2YiNpJvGpfiCW45R6D,spotify:track:5MxNLUsfh7uzROypsoO5qe,0.5454545454545454,11
spotify:track:3KhF2YiNpJvGpfiCW45R6D,spotify:track:7o2CTH4ctstm8TNelqjb51,0.5454545454545454,11
spotify:track:3KhF2YiNpJvGpfiCW45R6D,spotify:track:1Y373MqadDRtclJNdnUXVc,0.5454545454545454,11
spotify:track:3KYiA4vq6RPO1dE2XROXd8,spotify:track:0J6mQxEZnlRt9ymzFntA6z,0.6153846153846154,26
